X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.255	43.37	9.43	16.54	14.63	11.60	9.60	6.44
2020.258	43.41	9.36	16.57	14.63	11.60	9.61	6.43
2020.260	43.43	9.25	16.65	14.61	11.62	9.61	6.43
2020.263	43.43	9.29	16.60	14.67	11.56	9.62	6.43
2020.266	43.42	9.35	16.55	14.72	11.52	9.61	6.42
2020.268	43.41	9.41	16.48	14.73	11.54	9.61	6.42
2020.271	43.40	9.47	16.42	14.73	11.56	9.61	6.41
2020.274	43.39	9.49	16.39	14.74	11.59	9.60	6.40
2020.277	43.38	9.52	16.34	14.75	11.62	9.58	6.39
2020.279	43.38	9.58	16.25	14.78	11.65	9.58	6.38
2020.282	43.36	9.64	16.21	14.81	11.62	9.58	6.37
2020.285	43.36	9.67	16.21	14.83	11.60	9.57	6.36
2020.288	43.35	9.70	16.20	14.85	11.59	9.56	6.35
2020.290	43.33	9.71	16.21	14.85	11.60	9.56	6.34
2020.293	43.33	9.70	16.21	14.86	11.62	9.55	6.33
2020.296	43.32	9.69	16.20	14.87	11.66	9.54	6.33
2020.299	43.32	9.68	16.20	14.83	11.69	9.55	6.32
2020.301	43.31	9.67	16.20	14.91	11.62	9.57	6.32
2020.304	43.32	9.66	16.20	14.92	11.61	9.59	6.31
2020.307	43.31	9.65	16.20	14.94	11.60	9.60	6.31
2020.310	43.33	9.62	16.18	14.96	11.59	9.62	6.30
2020.312	43.37	9.57	16.16	15.02	11.55	9.63	6.29
2020.315	43.40	9.52	16.14	15.06	11.53	9.67	6.27
2020.318	43.44	9.48	16.12	15.03	11.59	9.77	6.18
2020.321	43.47	9.43	16.12	15.05	11.57	9.80	6.16
2020.323	43.42	9.47	16.12	15.06	11.56	9.78	6.19
2020.326	43.23	9.65	16.09	15.12	11.54	9.71	6.26
2020.329	43.20	9.67	16.08	15.14	11.53	9.73	6.26
2020.332	43.20	9.66	16.16	15.07	11.52	9.74	6.25
2020.334	43.19	9.66	16.20	15.04	11.51	9.76	6.25
2020.337	43.18	9.66	16.18	15.05	11.51	9.78	6.24
2020.340	43.17	9.65	16.15	15.11	11.51	9.79	6.24
2020.342	43.16	9.65	16.15	15.08	11.54	9.80	6.26
2020.345	43.15	9.65	16.20	14.99	11.60	9.82	6.27
2020.348	43.14	9.65	16.23	14.97	11.57	9.91	6.24
2020.351	43.13	9.64	16.31	14.90	11.57	9.93	6.23
2020.353	43.12	9.64	16.38	14.84	11.63	9.92	6.18
2020.356	43.12	9.64	16.42	14.81	11.64	9.96	6.14
2020.359	43.10	9.63	16.50	14.69	11.71	9.96	6.12
2020.362	43.10	9.63	16.53	14.64	11.74	9.92	6.15
2020.364	43.09	9.63	16.56	14.61	11.75	9.88	6.21
2020.367	43.07	9.63	16.50	14.63	11.77	9.84	6.27
2020.370	43.07	9.63	16.45	14.69	11.76	9.84	6.28
2020.373	43.06	9.57	16.46	14.73	11.77	9.85	6.27
2020.375	43.06	9.37	16.64	14.73	11.83	9.81	6.27
2020.378	43.06	9.28	16.71	14.75	11.86	9.80	6.26
2020.381	43.04	9.23	16.77	14.76	11.89	9.78	6.25
2020.384	43.01	9.21	16.82	14.78	11.89	9.76	6.25
2020.386	43.00	9.21	16.82	14.83	11.87	9.74	6.25
2020.389	42.99	9.21	16.82	14.87	11.84	9.75	6.24
2020.392	42.97	9.20	16.82	14.90	11.83	9.75	6.24
2020.395	42.96	9.20	16.80	14.93	11.82	9.76	6.24
2020.397	42.94	9.20	16.80	14.86	11.88	9.78	6.24
2020.400	42.93	9.20	16.88	14.76	11.94	9.77	6.24
2020.403	42.90	9.23	16.91	14.67	12.01	9.75	6.24
2020.405	42.82	9.30	16.92	14.63	12.07	9.74	6.24
2020.408	42.74	9.37	16.89	14.62	12.13	9.72	6.24
2020.411	42.69	9.42	16.69	14.81	12.16	9.74	6.21
2020.414	42.65	9.46	16.59	14.92	12.07	9.85	6.18
2020.416	42.63	9.46	16.56	14.98	11.98	9.97	6.14
2020.419	42.72	9.37	16.52	15.03	11.90	10.08	6.10
2020.422	42.82	9.26	16.48	15.09	11.93	10.03	6.10
2020.425	42.80	9.27	16.45	15.15	12.10	9.84	6.10
2020.427	42.79	9.28	16.40	15.23	12.12	9.80	6.10
2020.430	42.77	9.30	16.35	15.29	12.06	9.86	6.07
2020.433	42.76	9.31	16.31	15.36	11.97	9.95	6.04
2020.436	42.75	9.33	16.26	15.42	11.91	10.01	6.01
2020.438	42.74	9.35	16.22	15.47	11.87	10.07	5.97
2020.441	42.72	9.37	16.15	15.56	11.82	10.12	5.96
2020.444	42.70	9.39	16.13	15.60	11.76	10.16	5.95
2020.447	42.69	9.40	16.12	15.62	11.71	10.20	5.94
2020.449	42.67	9.42	16.10	15.65	11.68	10.25	5.85
2020.452	42.66	9.43	16.08	15.63	11.70	10.27	5.84
2020.455	42.65	9.45	16.05	15.66	11.70	10.28	5.83
2020.458	42.64	9.44	16.07	15.68	11.70	10.28	5.82
2020.460	42.62	9.41	16.11	15.68	11.72	10.27	5.81
2020.463	42.60	9.46	16.07	15.68	11.82	10.18	5.81
2020.466	42.60	9.44	16.12	15.63	11.89	10.14	5.80
2020.468	42.59	9.44	16.15	15.57	11.98	10.10	5.85
2020.471	42.58	9.43	16.17	15.54	12.00	10.10	5.88
2020.474	42.57	9.44	16.19	15.56	11.94	10.13	5.88
2020.477	42.46	9.54	16.21	15.55	11.88	10.23	5.84
2020.479	42.37	9.64	16.25	15.44	11.91	10.30	5.80
2020.482	42.28	9.75	16.33	15.32	11.92	10.40	5.73
2020.485	42.19	9.85	16.35	15.29	11.88	10.46	5.69
2020.488	42.17	9.89	16.23	15.39	11.86	10.53	5.65
2020.490	42.14	9.93	16.36	15.24	11.85	10.61	5.58
2020.493	42.14	9.95	16.39	15.19	11.85	10.65	5.54
2020.496	42.14	9.96	16.37	15.25	11.80	10.68	5.50
2020.499	42.16	9.96	16.35	15.29	11.78	10.70	5.48
2020.501	42.12	10.01	16.58	15.08	11.75	10.72	5.46
2020.504	42.03	10.12	16.68	15.01	11.71	10.75	5.42
