X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.625	52.31	67.50	79.80	93.38	102.65	113.30	120.66
0.628	52.32	67.59	79.80	93.38	102.65	113.30	120.66
0.630	52.33	67.63	79.80	93.38	102.65	113.30	120.66
0.633	52.34	67.72	79.80	93.38	102.65	113.30	120.66
0.636	52.35	67.81	79.80	93.38	102.65	113.30	120.66
0.639	52.37	67.85	79.80	93.38	102.65	113.30	120.66
0.641	52.38	67.94	79.80	93.38	102.65	113.30	120.66
0.644	52.38	68.03	79.80	93.38	102.65	113.30	120.66
0.647	52.40	68.07	79.80	93.38	102.65	113.30	120.66
0.650	52.40	68.16	79.80	93.38	102.65	113.30	120.66
0.652	52.41	68.20	79.80	93.38	102.65	113.30	120.66
0.655	52.42	68.29	79.80	93.38	102.65	113.30	120.66
0.658	52.43	68.38	79.80	93.38	102.65	113.30	120.66
0.661	52.44	68.42	79.80	93.38	102.65	113.30	120.66
0.663	52.45	68.51	79.80	93.38	102.65	113.30	120.66
0.666	52.46	68.55	79.80	93.38	102.65	113.30	120.66
0.669	52.47	68.64	79.80	93.38	102.65	113.30	120.66
0.671	52.48	68.73	79.80	93.38	102.65	113.30	120.66
0.674	52.49	68.78	79.80	93.38	102.65	113.30	120.66
0.677	52.50	68.78	79.80	93.38	102.65	113.30	120.66
0.680	52.51	68.74	79.80	93.38	102.65	113.30	120.66
0.682	52.52	68.71	79.80	93.38	102.65	113.30	120.66
0.685	52.53	68.67	79.80	93.38	102.65	113.30	120.66
0.688	52.54	68.63	79.80	93.38	102.65	113.30	120.66
0.691	52.55	68.56	79.80	93.38	102.65	113.30	120.66
0.693	52.56	68.52	79.80	93.38	102.65	113.30	120.66
0.696	52.57	68.48	79.80	93.38	102.65	113.30	120.66
0.699	52.58	68.45	79.80	93.38	102.65	113.30	120.66
0.702	52.59	68.37	79.80	93.38	102.65	113.30	120.66
0.704	52.60	68.33	79.80	93.38	102.65	113.30	120.66
0.707	52.61	68.30	79.80	93.38	102.65	113.30	120.66
0.710	52.61	68.26	79.80	93.38	102.65	113.30	120.66
0.713	52.62	68.23	79.80	93.38	102.65	113.30	120.66
0.715	52.63	68.15	79.80	93.38	102.65	113.30	120.66
0.718	52.65	68.11	79.80	93.38	102.65	113.30	120.66
0.721	52.66	68.08	79.80	93.38	102.65	113.30	120.66
0.723	52.67	68.04	79.80	93.38	102.65	113.30	120.66
0.726	52.68	67.96	79.80	93.38	102.65	113.30	120.66
0.729	52.68	67.93	79.80	93.38	102.65	113.30	120.66
0.732	52.70	67.89	79.80	93.38	102.65	113.30	120.66
0.734	52.70	67.86	79.80	93.38	102.65	113.30	120.66
0.737	52.71	67.82	79.80	93.38	102.65	113.30	120.66
0.740	52.72	67.74	79.80	93.38	102.65	113.30	120.66
0.743	52.73	67.71	79.80	93.38	102.65	113.30	120.66
0.745	52.74	67.67	79.80	93.38	102.65	113.30	120.66
0.748	52.75	67.64	79.80	93.38	102.65	113.30	120.66
0.751	52.76	67.55	79.80	93.38	102.65	113.30	120.66
