X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.553	42.72	10.36	17.51	14.96	10.62	10.30	5.89
2020.556	42.72	10.34	17.58	14.96	10.60	10.26	5.87
2020.559	42.73	10.38	17.54	14.96	10.65	10.24	5.84
2020.562	42.64	10.59	17.42	14.95	10.69	10.20	5.82
2020.564	42.42	11.04	17.19	14.95	10.73	10.17	5.82
2020.567	42.41	11.05	17.19	14.96	10.77	10.13	5.81
2020.570	42.40	11.05	17.20	14.96	10.81	10.11	5.81
2020.573	42.40	11.05	17.20	14.95	10.82	10.10	5.81
2020.575	42.39	11.05	17.20	14.95	10.83	10.11	5.80
2020.578	42.39	11.05	17.20	14.95	10.83	10.11	5.80
2020.581	42.79	10.65	17.21	14.95	10.84	10.11	5.79
2020.584	42.80	10.64	17.21	14.95	10.84	10.10	5.81
2020.586	42.81	10.63	17.21	14.91	10.89	10.09	5.81
2020.589	42.81	10.64	17.20	14.86	10.94	10.01	5.89
2020.592	42.82	10.63	17.19	14.85	10.96	10.05	5.87
2020.595	42.83	10.63	17.15	14.89	10.96	10.07	5.85
2020.597	42.84	10.63	17.07	14.95	10.98	10.10	5.84
2020.600	42.85	10.62	17.04	14.93	11.03	10.11	5.85
2020.603	42.86	10.62	17.04	14.91	11.04	10.12	5.86
2020.605	42.86	10.62	17.00	14.93	11.01	10.17	5.85
2020.608	42.87	10.58	17.06	14.90	10.98	10.23	5.87
2020.611	42.88	10.51	17.12	14.88	10.96	10.28	5.87
2020.614	42.88	10.46	17.17	14.87	10.91	10.34	5.87
2020.616	42.89	10.62	17.01	14.86	10.93	10.33	5.88
2020.619	42.90	10.62	17.00	14.85	10.96	10.32	5.90
2020.622	42.91	10.62	16.99	14.84	10.99	10.32	5.90
2020.625	43.21	10.32	16.99	14.85	11.01	10.29	5.88
2020.627	43.47	10.06	16.98	14.85	11.03	10.28	5.87
2020.630	43.55	9.99	16.97	14.81	11.09	10.27	5.85
2020.633	43.53	10.03	16.96	14.78	11.13	10.26	5.83
2020.636	43.49	10.09	16.94	14.75	11.18	10.27	5.80
2020.638	43.47	10.14	16.90	14.72	11.19	10.35	5.74
2020.641	43.44	10.20	16.88	14.65	11.22	10.40	5.73
