  'm-h': `X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.052054795	52.74	9.89	13.19	13.92	14.50	9.84	4.58
0.054794521	52.74	9.89	13.36	13.74	14.49	9.85	4.58
0.057534247	52.94	9.70	13.36	13.74	14.41	9.93	4.58
0.060273973	52.94	9.70	13.38	13.66	14.48	9.90	4.60
0.063013699	52.94	9.70	13.26	13.78	14.48	9.90	4.60
0.065753425	52.94	9.70	13.40	13.64	14.48	9.82	4.68
0.068493151	52.94	9.70	13.40	13.71	14.40	9.73	5.08
0.071232877	52.94	9.66	13.30	13.85	14.30	9.77	5.12
0.073972603	52.97	9.61	13.47	13.52	14.47	9.74	4.90
0.076712329	52.97	9.61	13.56	13.65	14.27	9.76	5.12
0.079452055	52.97	9.64	13.54	13.50	14.41	9.76	5.12
0.082191781	52.97	9.64	13.54	13.50	14.41	9.73	5.15
0.084931507	52.97	9.61	13.56	13.50	14.40	9.74	4.90
0.087671233	52.97	9.61	13.70	13.37	14.40	9.74	4.90
0.090410959	52.97	9.61	13.70	13.37	14.39	9.75	4.90
0.093150685	53.14	9.54	13.56	13.40	14.37	9.77	4.90
0.095890411	53.14	9.78	13.33	13.44	14.27	9.83	4.84
0.098630137	53.14	9.78	13.26	13.50	14.27	9.83	4.84
0.101369863	53.14	9.78	13.20	13.56	14.27	9.83	4.85
0.104109589	53.14	9.78	13.17	13.59	14.24	9.87	4.83
0.106849315	53.43	9.64	13.00	13.62	14.22	9.91	4.72
0.109589041	53.43	9.78	12.86	13.49	14.35	9.91	4.72
0.112328767	53.40	9.80	12.86	13.49	14.35	9.93	4.69
0.115068493	53.40	10.07	12.59	13.49	14.19	10.09	4.69
0.117808219	53.14	10.33	12.59	13.49	14.19	10.04	4.74
0.120547945	53.14	10.50	12.57	13.27	14.22	10.08	4.72
0.123287671	53.34	10.29	12.43	13.42	14.20	10.07	4.52
0.126027397	53.34	10.29	12.68	13.17	14.08	10.08	4.63
0.128767123	53.34	10.29	12.66	13.19	14.08	10.08	4.63
0.131506849	53.45	10.27	12.58	13.19	14.08	9.94	4.75
0.134246575	53.45	10.27	12.62	13.15	14.02	9.99	4.75
0.136986301	53.45	10.27	12.72	13.05	14.02	9.99	4.75
0.139726027	53.45	10.27	12.58	13.20	14.01	9.99	4.75
0.142465753	53.45	10.10	12.75	13.20	14.01	9.99	4.75
0.145205479	53.45	10.27	12.72	13.06	13.99	10.03	4.72
0.147945205	53.45	10.27	12.72	13.06	13.99	10.03	4.72
0.150684932	53.45	10.44	12.50	13.11	13.96	10.07	4.65
0.153424658	53.45	10.44	12.50	13.11	13.96	10.07	4.65
0.156164384	53.37	10.52	12.60	13.20	13.72	10.10	4.65
0.158904110	53.37	10.52	12.60	13.20	13.71	10.12	4.65
0.161643836	53.37	10.52	12.66	13.15	13.71	10.12	4.65
0.164383562	53.28	10.51	12.75	13.27	13.59	10.09	4.69
0.167123288	53.28	10.55	12.51	13.46	13.59	10.09	4.69
0.169863014	53.28	10.55	12.31	13.55	13.59	10.13	4.60
0.172602740	53.28	10.59	12.27	13.36	13.89	10.02	4.60
0.175342466	53.28	10.59	12.31	13.31	13.77	10.07	4.67
0.178082192	53.28	10.59	12.40	13.22	13.77	10.05	4.63
0.180821918	53.14	10.80	12.32	13.24	13.75	10.04	4.64
0.183561644	53.14	10.80	12.28	13.28	13.75	10.04	4.64
0.186301370	53.14	10.80	12.37	13.19	13.75	10.04	4.64
0.189041096	53.14	10.80	12.43	13.13	13.75	10.04	4.64
0.191780822	53.14	10.80	12.44	13.12	13.75	10.04	4.53
0.194520548	53.14	10.80	12.44	13.12	13.75	10.05	4.53
0.197260274	53.14	10.41	12.83	13.12	13.75	10.05	4.53
0.200000000	53.14	10.41	12.83	13.18	13.72	10.02	4.46
0.202739726	53.11	10.45	12.79	13.30	13.63	10.02	4.46
0.205479452	53.11	10.50	12.74	13.30	13.61	9.91	4.58
0.208219178	53.11	10.50	12.68	13.28	13.69	10.08	4.54
0.210958904	52.96	10.65	12.60	13.35	13.64	9.97	4.70
0.213698630	53.06	10.55	12.68	13.41	13.51	9.97	4.70
0.216438356	53.06	10.50	12.66	13.50	13.39	10.08	4.70
0.219178082	53.06	10.74	12.42	13.48	13.40	10.06	4.72
0.221917808	53.06	10.74	12.42	13.37	13.51	10.06	4.57
0.224657534	53.06	10.74	12.73	13.08	13.46	10.09	4.57
0.227397260	53.06	10.74	12.75	13.05	13.39	10.16	4.57
0.230136986	53.06	10.74	12.75	13.05	13.39	10.16	4.57
0.232876712	53.06	10.74	12.75	13.05	13.39	10.16	4.57
0.235616438	53.06	10.74	12.75	13.05	13.44	10.08	4.37
0.238356164	53.22	10.58	12.75	13.08	13.40	10.09	4.37
0.241095890	53.22	10.58	12.75	13.08	13.42	10.06	4.37
0.243835616	53.22	10.58	12.68	13.15	13.42	10.06	4.37
0.246575342	53.17	10.62	12.68	13.15	13.42	10.02	4.41
0.249315068	53.17	10.37	12.91	13.18	13.42	10.02	4.41
0.252054795	53.17	10.37	12.91	13.18	13.42	10.02	4.41
0.254794521	53.17	10.37	13.00	13.07	13.44	10.02	4.41
0.257534247	53.05	10.49	13.00	13.07	13.45	9.98	4.44
0.260273973	53.35	10.19	13.00	13.06	13.48	9.97	4.44
0.263013699	53.35	10.18	12.99	13.07	13.48	9.97	4.44
0.265753425	53.35	9.82	13.36	12.88	13.64	9.99	4.44
0.268493151	53.35	9.82	13.36	13.07	13.46	9.99	4.44
0.271232877	53.35	9.82	13.36	13.01	13.54	9.94	4.38
0.273972603	53.35	9.82	13.36	13.01	13.54	9.88	4.44
0.276712329	53.35	10.05	13.12	13.01	13.52	9.90	4.33
0.279452055	53.39	9.99	13.06	13.12	13.43	9.90	4.33
0.282191781	53.84	9.53	13.07	13.12	13.43	9.90	4.42
0.284931507	53.84	9.53	13.07	13.12	13.43	9.85	4.47
0.287671233	53.84	9.38	13.23	13.12	13.51	9.76	4.47
0.290410959	53.84	9.38	13.14	13.21	13.51	9.76	4.47
0.293150685	53.84	9.38	13.14	13.21	13.51	9.76	4.47
0.295890411	53.84	9.38	13.02	13.32	13.43	9.85	4.47
0.298630137	53.77	9.45	13.02	13.35	13.40	9.85	4.47
0.301369863	54.40	8.67	13.14	13.38	13.40	9.85	4.47
0.304109589	54.20	8.87	13.15	13.34	13.43	9.78	4.53
0.306849315	54.31	8.76	13.15	13.34	13.54	9.68	4.45
0.309589041	54.20	8.82	13.20	13.34	13.54	9.68	4.45
0.312328767	54.20	8.84	13.18	13.37	13.50	9.69	4.45
0.315068493	54.20	8.84	13.18	13.45	13.42	9.75	4.39
0.317808219	54.31	8.73	13.18	13.37	13.50	9.75	4.39
0.320547945	54.31	8.73	13.18	13.37	13.39	9.80	4.49
0.323287671	54.31	8.73	13.17	13.35	13.41	9.80	4.49
0.326027397	54.23	8.81	13.08	13.38	13.47	9.80	4.49
0.328767123	54.23	8.62	13.26	13.31	13.54	9.80	4.49
0.331506849	54.23	8.84	13.04	13.31	13.54	9.75	4.54
0.334246575	54.23	8.84	12.96	13.39	13.54	9.75	4.54
0.336986301	54.23	8.84	13.08	13.25	13.56	9.75	4.54
0.339726027	54.23	8.84	13.08	13.06	13.90	9.61	4.54
0.342465753	54.23	8.84	12.96	13.18	13.90	9.61	4.54
0.345205479	54.23	8.84	12.96	13.37	13.78	9.47	4.53
0.347945205	54.23	8.84	12.94	13.21	14.01	9.43	4.53
0.350684932	54.23	8.84	12.94	13.18	14.03	9.38	4.58
0.353424658	54.37	8.75	12.86	13.24	14.01	9.38	4.58
0.356164384	54.37	8.75	12.89	13.24	13.98	9.38	4.58
0.358904110	54.37	8.75	12.89	13.24	14.06	9.30	4.56
0.361643836	54.37	8.75	12.89	13.24	14.06	9.30	4.56
0.364383562	54.37	8.50	13.29	13.20	13.87	9.38	4.55
0.367123288	54.37	8.50	13.20	13.40	13.75	9.38	4.55
0.369863014	54.37	8.50	13.30	13.31	13.67	9.26	4.75
0.372602740	54.37	8.33	13.47	13.19	13.68	9.35	4.77
0.375342466	54.29	8.40	13.42	13.36	13.56	9.63	4.50
0.378082192	54.29	8.54	13.19	13.45	13.56	9.63	4.59
0.380821918	54.29	8.54	13.19	13.48	13.53	9.63	4.59
0.383561644	54.29	8.54	13.07	13.68	13.43	9.65	4.59
0.386301370	54.29	8.54	13.07	13.68	13.43	9.36	4.88
0.389041096	54.29	8.61	13.24	13.44	13.43	9.36	4.89
0.391780822	54.29	8.61	13.24	13.45	13.41	9.56	4.69
0.394520548	54.51	8.39	13.24	13.45	13.42	9.51	4.73
0.397260274	54.51	8.39	13.15	13.55	13.42	9.51	4.73
0.400000000	54.64	8.00	13.40	13.53	13.44	9.51	4.73
0.402739726	54.64	8.00	13.40	13.53	13.44	9.51	4.72
0.405479452	54.64	8.00	13.36	13.58	13.44	9.51	4.72
0.408219178	54.64	8.00	13.44	13.42	13.49	9.54	4.47
0.410958904	54.64	8.04	13.40	13.42	13.49	9.44	4.57
0.413698630	54.64	8.00	13.23	13.41	13.71	9.44	4.57
0.416438356	54.64	8.00	13.23	13.41	13.67	9.48	4.57
0.419178082	54.64	8.00	13.23	13.41	13.64	9.51	4.57
0.421917808	54.64	8.00	13.23	13.41	13.61	9.52	4.59
0.424657534	54.52	8.01	13.44	13.31	13.61	9.45	4.61
0.427397260	54.52	8.01	13.44	13.42	13.51	9.45	4.61
0.430136986	54.51	8.35	13.11	13.42	13.51	9.45	4.61
0.432876712	54.51	8.35	13.11	13.42	13.51	9.45	4.61
0.435616438	54.51	8.37	13.09	13.42	13.51	9.44	4.62
0.438356164	54.51	8.16	13.30	13.42	13.51	9.44	4.62
0.441095890	54.51	8.16	13.30	13.42	13.51	9.44	4.62
0.443835616	54.51	8.16	13.30	13.42	13.51	9.44	4.62
0.446575342	54.51	8.16	13.30	13.29	13.53	9.55	4.62
0.449315068	54.51	8.16	13.41	13.07	13.84	9.34	4.60
0.452054795	54.51	8.37	13.09	13.18	13.84	9.32	4.62
0.454794521	54.51	8.37	12.98	13.29	13.85	9.32	4.46
0.457534247	54.51	8.37	12.98	13.29	13.83	9.25	4.55
0.460273973	54.51	8.37	13.13	13.14	13.86	9.23	4.55
0.463013699	54.51	8.21	13.29	13.48	13.52	9.23	4.55
0.465753425	54.50	8.22	13.47	13.30	13.57	9.17	4.55
0.468493151	54.50	8.22	13.47	13.25	13.62	9.17	4.55
0.471232877	54.50	8.47	13.22	13.25	13.62	9.17	4.55
0.473972603	54.50	8.47	13.22	13.25	13.62	9.46	4.24
0.476712329	54.21	8.82	13.16	13.25	13.57	9.51	4.24
0.479452055	54.21	8.26	13.70	13.31	13.42	9.61	4.24
0.482191781	54.21	8.26	13.70	13.36	13.38	9.55	4.30
0.484931507	54.21	8.26	13.80	13.26	13.33	9.59	4.31
0.487671233	53.67	8.81	13.74	13.24	13.46	9.54	4.31
0.490410959	54.09	8.38	13.74	13.24	13.46	9.54	4.31
0.493150685	54.09	8.38	13.60	13.37	13.46	9.68	4.17
0.495890411	54.09	8.43	13.66	13.27	13.46	9.68	4.17
0.498630137	54.09	8.43	13.66	13.27	13.46	9.68	4.17
0.501369863	54.09	8.43	13.76	13.17	13.46	9.68	4.17
0.504109589	53.71	8.81	13.88	12.82	13.72	9.65	3.98
0.506849315	53.71	8.81	13.88	12.82	13.72	9.50	4.13
0.509589041	53.71	8.81	13.88	12.82	13.72	9.50	4.13
0.512328767	53.71	8.81	13.88	12.84	13.70	9.50	4.13
0.515068493	53.71	9.21	13.41	12.96	13.51	9.51	4.06
0.517808219	53.66	9.25	13.41	12.96	13.51	9.51	4.06
0.520547945	53.66	9.23	13.50	12.90	13.66	9.36	4.06
0.523287671	53.66	9.23	13.50	12.90	13.68	9.34	4.06
0.526027397	53.52	9.37	13.36	12.97	13.74	9.34	4.01
0.528767123	53.52	9.34	13.39	13.03	13.68	9.34	4.01
0.531506849	53.52	9.34	13.34	13.03	13.57	9.51	4.01
0.534246575	53.27	9.59	13.34	13.09	13.51	9.51	4.01
0.536986301	53.27	9.59	13.34	12.99	13.60	9.51	4.01
0.539726027	53.27	9.59	13.34	13.09	13.51	9.51	4.01
0.542465753	53.27	9.54	13.39	13.09	13.51	9.51	4.01
0.545205479	53.27	9.58	13.35	13.09	13.51	9.51	4.01
0.547945205	53.07	9.78	13.31	13.13	13.51	9.51	4.01
0.550684932	53.06	9.79	13.31	13.13	13.51	9.47	4.06
0.553424658	53.06	9.79	13.37	13.07	13.45	9.53	4.06
0.556164384	53.06	9.87	13.17	13.19	13.30	9.68	4.06
0.558904110	53.06	9.87	13.23	13.13	13.30	9.68	3.88
0.561643836	53.06	9.92	13.18	13.04	13.39	9.68	3.84
0.564383562	52.94	10.07	13.13	13.06	13.39	9.57	3.95
0.567123288	52.94	10.07	13.13	13.06	13.33	9.63	3.95
0.569863014	52.94	10.07	13.13	13.06	13.33	9.72	3.86
0.572602740	52.94	10.07	13.13	12.92	13.46	9.72	3.86
0.575342466	52.76	10.25	13.05	13.00	13.46	9.55	4.03
0.578082192	52.76	10.28	12.90	13.11	13.46	9.55	4.03
0.580821918	52.67	10.61	12.67	13.11	13.49	9.52	4.03
0.583561644	52.67	10.61	12.67	13.11	13.49	9.50	4.06
0.586301370	52.67	10.61	12.67	13.17	13.44	9.50	4.06
0.589041096	52.67	10.65	12.63	13.17	13.44	9.52	4.03
0.591780822	52.66	10.65	12.56	13.24	13.44	9.52	4.24
0.594520548	52.42	10.89	12.44	13.36	13.44	9.48	4.28
0.597260274	52.42	10.89	12.44	13.05	13.62	9.62	4.18
0.600000000	52.42	10.89	12.44	13.03	13.63	9.55	4.25
0.602739726	52.42	10.93	12.41	12.92	13.67	9.62	4.25
0.605479452	52.42	10.93	12.41	12.92	13.67	9.63	4.28
0.608219178	52.42	10.93	12.26	13.06	13.74	9.56	4.28
0.610958904	52.33	11.01	12.26	13.00	13.82	9.54	4.28
0.613698630	52.33	11.01	12.23	12.96	13.90	9.56	4.26
0.616438356	52.33	11.01	12.23	13.00	13.88	9.54	4.26
0.619178082	52.33	11.06	12.18	13.00	13.88	9.54	4.26
0.621917808	52.33	11.41	11.84	12.96	13.77	9.66	4.29
0.624657534	52.52	11.22	11.87	12.92	13.92	9.43	4.37
0.627397260	52.91	10.50	12.17	12.83	14.05	9.43	4.20
0.630136986	52.91	10.50	12.17	12.83	13.91	9.56	4.20
0.632876712	52.91	10.50	12.13	12.87	13.91	9.56	4.20
0.635616438	52.91	10.50	12.10	12.90	13.91	9.56	4.25
0.638356164	52.91	10.50	12.24	12.63	14.04	9.56	4.25
0.641095890	52.89	10.51	12.24	12.63	14.04	9.56	4.25
0.643835616	52.89	10.51	12.24	12.63	14.04	9.50	4.31
0.646575342	52.89	10.58	12.18	12.61	14.06	9.50	4.36
0.649315068	52.89	10.58	12.18	12.61	14.06	9.50	4.36
0.652054795	53.04	10.43	12.18	12.61	14.06	9.50	4.36
0.654794521	53.04	10.43	12.18	12.49	14.18	9.50	4.36
0.657534247	53.04	10.43	12.18	12.61	14.08	9.47	4.36
0.660273973	53.04	10.43	12.19	12.47	14.21	9.17	4.65
0.663013699	53.04	10.43	12.25	12.42	14.21	9.16	4.67
0.665753425	53.04	10.35	12.32	12.54	14.08	9.16	4.67
0.668493151	53.49	10.23	12.10	12.44	14.08	9.16	4.67
0.671232877	53.49	10.23	11.99	12.38	14.25	9.36	4.55
0.673972603	54.08	9.64	11.93	12.44	14.32	9.28	4.55
0.676712329	54.08	9.64	11.98	12.42	14.18	9.40	4.55
0.679452055	53.67	10.05	11.95	12.44	14.06	9.54	4.53
0.682191781	53.67	10.05	12.01	12.39	14.06	9.54	4.68
0.684931507	54.07	9.65	12.01	12.39	14.06	9.54	4.68
0.687671233	54.07	9.80	11.87	12.39	14.06	9.63	4.76
0.690410959	54.04	9.82	11.87	12.39	14.04	9.70	4.71
0.693150685	54.04	9.87	11.82	12.39	14.04	9.70	4.71
0.695890411	54.04	9.87	11.82	12.39	14.04	9.70	4.71
0.698630137	54.04	9.44	12.25	12.39	13.97	9.77	4.71
0.701369863	54.04	9.44	12.18	12.46	13.86	9.94	4.65
0.704109589	54.04	9.35	12.27	12.46	13.86	9.94	4.65
0.706849315	54.04	9.35	12.32	12.41	13.97	9.83	4.65
0.709589041	54.04	9.35	12.36	12.28	14.10	9.77	4.65
0.712328767	54.04	9.35	12.36	12.28	14.10	9.77	4.65
0.715068493	54.04	9.35	12.36	12.42	13.97	9.77	4.57
0.717808219	54.04	9.35	12.36	12.42	13.89	9.74	4.67
0.720547945	54.04	9.88	11.85	12.40	13.89	9.70	4.80
0.723287671	54.44	9.47	11.87	12.35	13.81	9.83	4.73
0.726027397	54.43	9.48	11.87	12.17	13.99	9.83	4.73
0.728767123	54.43	9.62	11.44	12.45	13.99	9.89	4.67
0.731506849	54.43	9.62	11.44	12.45	13.99	9.88	4.68
0.734246575	54.43	9.62	11.37	12.70	13.81	9.88	4.65
0.736986301	54.43	9.62	11.37	12.52	13.88	10.00	4.65
0.739726027	54.43	9.62	11.37	12.52	13.83	10.04	4.65
0.742465753	54.26	9.79	11.37	12.52	13.83	10.04	4.65
0.745205479	54.26	9.79	11.36	12.53	13.83	10.04	4.65
0.747945205	54.26	9.79	11.36	12.53	13.81	10.06	4.65
0.750684932	54.26	9.79	11.36	12.53	13.81	10.06	4.65
0.753424658	54.26	9.63	11.51	12.53	13.78	10.09	4.65
0.756164384	54.26	9.63	11.50	12.54	13.78	10.09	4.65
0.758904110	54.26	9.63	11.50	12.54	13.81	10.07	4.65
0.761643836	54.26	9.32	11.82	12.55	13.78	10.05	4.69
0.764383562	54.25	9.33	11.82	12.55	13.80	10.03	4.69
0.767123288	54.25	9.64	11.50	12.55	13.80	10.03	4.69
0.769863014	54.25	9.66	11.51	12.52	13.80	9.94	4.78
0.772602740	54.78	9.13	11.51	12.52	13.78	9.96	4.74
0.775342466	54.78	9.13	11.48	12.55	13.78	9.83	4.87
0.778082192	54.78	9.21	11.40	12.51	13.81	9.83	4.80
0.780821918	54.78	9.40	11.24	12.49	13.78	9.86	4.80
0.783561644	54.78	9.40	11.24	12.49	13.82	9.82	4.80
0.786301370	54.78	9.40	11.24	12.49	13.75	9.89	4.80
0.789041096	54.73	9.45	11.24	12.49	13.73	9.90	4.80
0.791780822	54.73	9.45	11.23	12.50	13.73	9.71	5.00
0.794520548	54.73	9.45	11.23	12.53	13.70	9.71	5.00
0.797260274	54.73	9.26	11.42	12.60	13.63	9.71	5.00
0.800000000	54.73	9.26	11.42	12.63	13.60	9.71	5.00
0.802739726	54.72	9.27	11.41	12.65	13.65	9.65	5.00
0.805479452	54.72	9.27	11.38	12.68	13.65	9.65	5.00
0.808219178	54.72	9.27	11.41	12.64	13.65	9.65	5.00
0.810958904	54.72	9.20	11.45	12.68	13.65	9.61	5.04
0.813698630	54.71	9.22	11.39	12.73	13.65	9.61	5.08
0.816438356	54.71	8.91	11.79	12.64	13.68	9.58	5.08
0.819178082	54.71	8.91	11.79	12.64	13.68	9.48	5.18
0.821917808	54.71	8.91	11.77	12.66	13.68	9.31	5.31
0.824657534	54.71	8.57	12.11	12.64	13.71	9.31	5.31
0.827397260	54.71	8.57	12.11	12.64	13.71	9.31	5.31
0.830136986	54.71	8.57	12.13	12.61	13.63	9.39	5.31
0.832876712	54.71	8.57	12.13	12.53	13.69	9.40	5.31
0.835616438	54.71	8.61	12.09	12.53	13.71	9.25	5.45
0.838356164	54.70	8.62	12.09	12.53	13.65	9.31	5.45
0.841095890	54.70	8.62	12.09	12.53	13.65	9.31	5.45
0.843835616	54.70	8.45	12.24	12.56	13.65	9.31	5.45
0.846575342	54.70	8.45	12.23	12.30	13.91	9.31	5.47
0.849315068	54.70	8.45	12.23	12.30	13.91	9.31	5.47
0.852054795	54.68	8.47	12.23	12.23	13.99	9.31	5.47
0.854794521	54.68	8.29	12.41	12.21	14.10	9.21	5.47
0.857534247	54.68	8.29	12.41	12.21	14.10	9.21	5.49
0.860273973	54.68	8.29	12.42	12.20	14.10	9.07	5.63
0.863013699	54.68	8.29	12.42	12.20	14.01	9.16	5.64
0.865753425	54.56	8.66	12.17	12.22	13.99	9.16	5.64
0.868493151	54.56	8.66	12.17	12.22	14.08	9.07	5.64
0.871232877	54.56	8.66	12.17	12.22	13.99	9.13	5.62
0.873972603	54.56	8.66	12.17	12.26	13.95	9.13	5.62
0.876712329	54.55	8.92	11.92	12.26	13.95	9.10	5.65
0.879452055	54.55	8.92	11.92	12.26	13.95	9.10	5.61
0.882191781	54.55	8.92	11.92	12.29	13.90	9.11	5.61
0.884931507	54.55	8.92	12.05	12.16	13.99	9.01	5.62
0.887671233	54.55	8.92	12.05	12.13	14.02	9.01	5.62
0.890410959	54.55	8.92	12.05	12.13	13.93	9.10	5.62
0.893150685	54.55	8.96	12.01	12.19	13.87	9.10	5.62
0.895890411	54.55	9.13	11.83	12.19	13.94	9.03	5.62
0.898630137	54.55	9.27	11.69	12.19	13.94	9.03	5.62
0.901369863	54.23	9.59	11.77	12.11	13.94	9.09	5.56
0.904109589	54.23	9.59	11.77	12.11	13.94	9.09	5.56
0.906849315	54.23	9.59	11.77	12.11	13.94	9.09	5.56
0.909589041	54.23	9.59	11.77	12.11	13.94	9.03	5.62
0.912328767	54.22	9.60	11.77	12.11	13.94	9.03	5.62
0.915068493	53.90	9.93	11.77	12.11	13.94	9.03	5.60
0.917808219	53.90	9.90	11.80	12.11	13.94	9.03	5.60
0.920547945	53.90	9.93	11.77	12.11	13.98	8.99	5.53
0.923287671	53.90	9.93	11.77	12.11	13.98	8.98	5.54
0.926027397	54.22	9.60	11.64	12.19	13.97	9.04	5.54
0.928767123	54.22	9.57	11.56	12.30	13.97	9.04	5.54
0.931506849	54.22	9.57	11.56	12.29	13.99	8.91	5.67
0.934246575	54.22	9.57	11.56	12.30	13.97	9.04	5.54
0.936986301	54.22	9.59	11.53	12.22	14.04	9.06	5.54
0.939726027	54.22	9.82	11.41	12.11	14.04	9.10	5.50
0.942465753	54.22	9.82	11.41	12.11	14.04	9.10	5.50
0.945205479	54.22	9.82	11.41	12.11	14.02	9.12	5.50
0.947945205	53.90	10.19	11.35	12.10	14.03	9.12	5.50
0.950684932	53.88	10.54	11.09	12.15	13.93	9.05	5.57
0.953424658	53.88	10.75	10.74	12.28	13.94	9.04	5.57
0.956164384	54.21	10.42	10.74	12.18	14.05	9.04	5.57
0.958904110	54.21	10.42	10.74	12.18	14.05	9.04	5.57
0.961643836	54.21	10.42	10.74	12.18	14.38	8.69	5.58
0.964383562	54.21	10.57	10.60	12.18	14.38	8.69	5.58
0.967123288	54.21	10.57	10.64	12.14	14.38	8.69	5.58
0.969863014	54.21	10.57	10.64	12.11	14.41	8.69	5.54
0.972602740	54.21	10.57	10.64	12.11	14.41	8.69	5.51
0.975342466	54.31	10.46	10.64	12.11	14.41	8.69	5.51
0.978082192	54.31	10.46	10.64	12.11	14.41	8.69	5.51
0.980821918	54.31	10.46	10.70	12.05	14.30	8.81	5.51
0.983561644	54.31	10.49	10.56	12.11	14.34	8.89	5.43
0.986301370	54.31	10.49	10.56	12.11	14.44	8.82	5.40
0.989041096	54.30	10.50	10.56	12.17	14.39	8.73	5.48
0.991780822	54.30	10.49	10.57	12.17	14.28	8.84	5.48
0.994520548	54.30	10.49	10.57	12.17	14.28	8.84	5.48
0.997260274	54.84	9.95	10.62	12.23	14.17	8.79	5.53
1.000000000	54.84	10.07	10.50	12.23	14.17	8.78	5.54
1.002739726	54.84	10.07	10.50	12.12	14.29	8.77	5.54
1.005479452	54.53	10.38	10.50	12.17	14.24	8.87	5.44
1.008219178	54.53	10.36	10.52	12.17	14.24	8.87	5.44
1.010958904	54.53	10.36	10.46	12.23	14.24	8.87	5.44
1.013698630	54.53	10.36	10.49	12.20	14.24	8.87	5.44
1.016438356	54.53	10.36	10.49	12.10	14.27	8.94	5.44
1.019178082	54.53	10.36	10.49	12.10	14.37	8.88	5.40
1.021917808	54.16	10.73	10.49	12.10	14.37	8.88	5.33
1.024657534	54.15	10.74	10.49	12.09	14.38	8.88	5.33
1.027397260	54.15	10.68	10.55	12.10	14.18	9.04	5.36
1.030136986	54.15	10.68	10.63	11.97	14.23	9.04	5.36
1.032876712	54.15	10.68	10.63	11.97	14.29	8.98	5.36
1.035616438	54.15	10.83	10.59	11.86	14.29	8.98	5.36
1.038356164	53.84	11.14	10.59	11.85	14.33	8.95	5.36
1.041095890	53.84	11.14	10.49	11.97	14.31	8.80	5.70
1.043835616	53.84	10.99	10.63	11.97	14.31	8.74	5.76
1.046575342	53.84	10.89	10.73	11.97	14.31	8.69	5.82
1.049315068	53.84	10.89	10.73	11.97	14.31	8.69	5.82
1.052054795	53.98	10.76	10.69	12.01	14.31	8.69	5.82
1.054794521	53.98	10.76	10.69	12.06	14.27	8.71	5.79
1.057534247	53.98	10.74	10.71	12.06	14.27	8.71	5.79
1.060273973	53.98	10.74	10.71	12.06	14.27	8.71	5.79
1.063013699	53.66	10.82	11.07	11.89	14.31	8.71	5.79
1.065753425	53.66	10.82	11.12	11.84	14.29	8.74	5.80
1.068493151	53.56	10.92	11.12	11.84	14.20	8.78	5.85
1.071232877	53.97	10.51	11.12	11.84	14.20	8.78	5.80
1.073972603	53.97	10.50	11.21	11.72	14.24	8.78	5.80
1.076712329	53.97	10.50	11.21	11.72	14.24	8.78	5.80
1.079452055	53.97	10.50	11.21	11.72	14.23	8.80	5.79
1.082191781	53.97	10.50	11.33	11.60	14.33	8.70	5.80
1.084931507	53.97	10.50	11.38	11.60	14.28	8.70	5.57
1.087671233	53.97	10.50	11.38	11.60	14.28	8.70	5.57
1.090410959	53.97	10.54	11.34	11.60	14.28	8.70	5.57
1.093150685	54.18	10.33	11.34	11.60	14.28	8.70	5.57
1.095890411	54.18	10.33	11.34	11.60	14.18	8.80	5.57
1.098630137	54.17	10.34	11.34	11.60	14.18	8.80	5.57
1.101369863	53.84	10.67	11.34	11.60	14.18	8.80	5.57
1.104109589	53.84	10.67	11.39	11.55	14.18	8.80	5.57
1.106849315	53.84	10.65	11.35	11.60	14.08	8.89	5.57
1.109589041	53.84	10.65	11.35	11.60	14.18	8.80	5.57
1.112328767	53.84	10.65	11.38	11.57	14.08	8.89	5.57
1.115068493	53.84	10.65	11.43	11.52	13.89	9.08	5.57
1.117808219	53.84	10.71	11.50	11.39	13.89	9.08	5.57
1.120547945	53.84	10.71	11.50	11.39	13.88	9.14	5.46
1.123287671	53.84	10.70	11.39	11.43	13.96	9.14	5.46
1.126027397	53.84	10.70	11.39	11.43	14.00	9.15	5.42
1.128767123	53.84	10.70	11.39	11.48	13.71	9.34	5.46
1.131506849	53.68	10.79	11.45	11.49	13.71	9.34	5.46
1.134246575	53.68	10.79	11.45	11.49	13.71	9.34	5.46
1.136986301	53.65	10.81	11.35	11.59	13.71	9.34	5.46
1.139726027	53.65	10.81	11.35	11.59	13.71	9.34	5.46
1.142465753	53.65	10.81	11.34	11.55	13.77	9.34	5.46
1.145205479	53.65	10.81	11.25	11.64	13.83	9.28	5.58
1.147945205	53.65	10.81	11.25	11.69	13.95	9.11	5.58
1.150684932	53.65	10.81	11.25	11.75	13.89	9.11	5.46
1.153424658	53.65	10.81	11.25	11.75	13.73	9.28	5.46
1.156164384	53.65	10.60	11.46	11.75	13.73	9.28	5.46
1.158904110	53.65	10.60	11.41	11.73	13.78	9.28	5.46
1.161643836	53.65	10.60	11.37	11.78	13.72	9.34	5.46
1.164383562	53.51	10.74	11.45	11.76	13.67	9.34	5.46
1.167123288	53.51	10.74	11.45	11.97	13.46	9.34	5.46
1.169863014	53.51	10.74	11.45	11.97	13.44	9.29	5.46
1.172602740	53.49	10.76	11.45	11.97	13.44	9.10	5.63
